sessionID,formId,totalKeyInputs,totalTimeSpentOnPage,averageTimePerField,browser_width,browser_height,pixel_ratio,user_agent,platform,language,timezone,mousespeed_sd,keystroke_sd
y543kjzsg,payment-form,42,12503,3125.75,1920,947,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,817.4855533,290.87431025521755
y543kjzsg,payment-form,35,7551,1887.75,1920,947,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,100.83348780565069,133.93341642249732
y543kjzsg,payment-form,54,25161,6290.25,1920,947,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,152.4276314164243,514.8654325844233
y543kjzsg,feedback-form,118,18909,4727.25,1920,947,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,344.78241209218805,127.30482864029462
y543kjzsg,feedback-form,122,18017,4504.25,1920,947,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,254.59040571502445,79.29941168895817
y543kjzsg,feedback-form,206,31916,7979,1920,947,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,310.24218121185703,106.11690947769335
y543kjzsg,login-form,42,8567,4283.5,1920,947,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,590.8311625306251,160.08637986550076
y543kjzsg,login-form,22,7255,3627.5,1920,947,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,302.3960244329127,357.6153128966104
y543kjzsg,login-form,19,6730,3365,1920,947,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,241.47844491867144,379.94753130295487
y543kjzsg,login-form,25,8155,4077.5,1920,947,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,115.77351840362597,441.5065747591485
y543kjzsg,login-form,38,7612,3806,1920,947,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,675.1583372218637,90.97167219766676
y543kjzsg,registration-form,75,12431,2486.2,1920,947,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,540.4648259,91.46015130560637
y543kjzsg,registration-form,39,9659,1931.8,1920,947,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,342.06663569826696,113.08672486512386
y543kjzsg,registration-form,3,5894,1178.8,1920,947,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,147.99197239643505,20
y543kjzsg,registration-form,2,5410,1082,1920,947,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,244.34859743225948,0
y543kjzsg,registration-form,13,8077,1615.4,1920,947,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,525.1824160371343,369.56561400589686
y543kjzsg,registration-form,29,8240,1648,1920,947,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,381.0953750245275,232.1199659043327
y543kjzsg,registration-form,32,7623,1524.6,1920,947,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,203.73537084907696,121.38553229513113
y543kjzsg,registration-form,22,6644,1328.8,1920,947,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,465.31429954135456,158.25804869681753
y543kjzsg,registration-form,0,11803,2360.6,1920,947,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,632.4500248849464,0
y543kjzsg,registration-form,0,3630,726,1920,947,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,184.6153571418368,0
y543kjzsg,feedback-form,42,8377,2094.25,1920,947,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,552.4566955910974,51.35756076942911
y543kjzsg,feedback-form,20,7519,1879.75,1920,947,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,190.98123905385864,449.6531196131517
y543kjzsg,feedback-form,9,4254,1063.5,1920,947,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,246.63385086429346,38.61164817771964
y543kjzsg,feedback-form,19,6668,1667,1920,947,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,454.3738506791325,92.43404388609103
y543kjzsg,feedback-form,17,7866,1966.5,1920,947,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,375.31894878319713,88.16523904
y543kjzsg,feedback-form,97,14374,3593.5,1920,947,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,312.02055439865387,94.96472069712696
y543kjzsg,feedback-form,91,15019,3754.75,1920,947,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,629.0732760805527,118.7443612696339
y543kjzsg,feedback-form,101,15382,3845.5,1920,947,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0,Win32,en-US,GMT+8,468.0486987405058,98.16776252925398
a95wicntd,feedback-form,134,17768,4442,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-GB,GMT+8,491.4206385849313,107.84718870563034
a95wicntd,payment-form,26,8920,2230,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-GB,GMT+8,516.9389743795178,286.6099788911754
a95wicntd,payment-form,28,16542,4135.5,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-GB,GMT+8,518.0447461537211,177.0987572561522
a95wicntd,payment-form,47,27737,6934.25,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-GB,GMT+8,425.49534646126733,188.18921846660064
a95wicntd,payment-form,63,43014,10753.5,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-GB,GMT+8,154.73699489833496,146.71502611828447
a95wicntd,payment-form,34,54964,13741,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-GB,GMT+8,499.78445700280747,145.1093876184446
a95wicntd,payment-form,45,72476,18119,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-GB,GMT+8,624.5831414155914,107.70004717849415
a95wicntd,payment-form,30,83996,20999,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-GB,GMT+8,483.2629734,265.8900724213766
a95wicntd,payment-form,37,11067,2766.75,1920,911,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Win32,en-GB,GMT+8,680.6133067200761,183.38516733576202
